Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,0.9730000000,48.0000000000,36.3000000000,24.3000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,0.9390000000,48.0000000000,36.3000000000,24.3000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,1.6900000000,48.0000000000,36.3000000000,24.3000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,2.0660000000,48.0000000000,36.3000000000,24.3000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,2.4420000000,48.0000000000,36.3000000000,24.3000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,2.0260000000,48.0000000000,36.3000000000,24.3000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,1.5950000000,48.0000000000,36.3000000000,24.3000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,1.1000000000,48.0000000000,36.3000000000,24.3000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,0.9730000000,48.0000000000,36.3000000000,24.3000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,0.9390000000,48.0000000000,36.3000000000,24.3000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,1.6900000000,48.0000000000,36.3000000000,24.3000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,2.0660000000,48.0000000000,36.3000000000,24.3000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,2.4420000000,48.0000000000,36.3000000000,24.3000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,2.0260000000,48.0000000000,36.3000000000,24.3000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,1.5950000000,48.0000000000,36.3000000000,24.3000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,1.1000000000,48.0000000000,36.3000000000,24.3000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,0.9730000000,48.0000000000,36.3000000000,24.3000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,0.9390000000,48.0000000000,36.3000000000,24.3000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,1.6900000000,48.0000000000,36.3000000000,24.3000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,2.0660000000,48.0000000000,36.3000000000,24.3000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,2.4420000000,48.0000000000,36.3000000000,24.3000000000
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,1.0160000000,68.0000000000,261.0000000000,165.6597125925
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.7850000000,93.0000000000,261.0000000000,165.6597125925
18,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.6470000000,42.0000000000,261.0000000000,165.6597125925
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.5510000000,68.0000000000,261.0000000000,165.6597125925
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.4870000000,68.0000000000,261.0000000000,165.6597125925
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.1070000000,63.0000000000,261.0000000000,165.6597125925
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.2770000000,68.0000000000,261.0000000000,165.6597125925
18,125,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.4630000000,68.0000000000,261.0000000000,165.6597125925
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,0.8470000000,93.0000000000,261.0000000000,165.6597125925
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,1.0350000000,68.0000000000,261.0000000000,165.6597125925
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,30.0000000000,315.9000000000,100,1.2020000000,68.0000000000,261.0000000000,165.6597125925
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,1.0160000000,68.0000000000,261.0000000000,165.6597125925
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.7850000000,93.0000000000,261.0000000000,165.6597125925
18,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.6470000000,42.0000000000,261.0000000000,165.6597125925
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.5510000000,68.0000000000,261.0000000000,165.6597125925
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.4870000000,68.0000000000,261.0000000000,165.6597125925
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.1070000000,63.0000000000,261.0000000000,165.6597125925
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.2770000000,68.0000000000,261.0000000000,165.6597125925
18,125,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.4630000000,68.0000000000,261.0000000000,165.6597125925
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,0.8470000000,93.0000000000,261.0000000000,165.6597125925
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,1.0350000000,68.0000000000,261.0000000000,165.6597125925
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,200.0000000000,480.5000000000,100,1.2020000000,68.0000000000,261.0000000000,165.6597125925
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,1.0160000000,68.0000000000,261.0000000000,165.6597125925
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.7850000000,93.0000000000,261.0000000000,165.6597125925
18,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.6470000000,42.0000000000,261.0000000000,165.6597125925
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.5510000000,68.0000000000,261.0000000000,165.6597125925
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.4870000000,68.0000000000,261.0000000000,165.6597125925
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.1070000000,63.0000000000,261.0000000000,165.6597125925
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.2770000000,68.0000000000,261.0000000000,165.6597125925
18,125,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.4630000000,68.0000000000,261.0000000000,165.6597125925
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,0.8470000000,93.0000000000,261.0000000000,165.6597125925
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,1.0350000000,68.0000000000,261.0000000000,165.6597125925
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,261.0000000000,165.6597125925,29.0000000000,29.0000000000,261.0000000000,165.6597125925,500.0000000000,586.0000000000,100,1.2020000000,68.0000000000,261.0000000000,165.6597125925
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,1.2900000000,56.0000000000,72.5000000000,48.6649281481
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.8450000000,47.0000000000,72.5000000000,48.6649281481
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.6210000000,47.0000000000,72.5000000000,48.6649281481
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.5320000000,47.0000000000,72.5000000000,48.6649281481
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.1310000000,55.0000000000,72.5000000000,48.6649281481
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.3230000000,50.0000000000,72.5000000000,48.6649281481
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,0.8780000000,47.0000000000,72.5000000000,48.6649281481
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,1.1620000000,47.0000000000,72.5000000000,48.6649281481
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,30.0000000000,315.9000000000,100,1.2730000000,47.0000000000,72.5000000000,48.6649281481
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,1.2900000000,56.0000000000,72.5000000000,48.6649281481
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.8450000000,47.0000000000,72.5000000000,48.6649281481
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.6210000000,47.0000000000,72.5000000000,48.6649281481
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.5320000000,47.0000000000,72.5000000000,48.6649281481
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.1310000000,55.0000000000,72.5000000000,48.6649281481
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.3230000000,50.0000000000,72.5000000000,48.6649281481
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,0.8780000000,47.0000000000,72.5000000000,48.6649281481
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,1.1620000000,47.0000000000,72.5000000000,48.6649281481
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,200.0000000000,480.5000000000,100,1.2730000000,47.0000000000,72.5000000000,48.6649281481
12,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,1.2900000000,56.0000000000,72.5000000000,48.6649281481
15,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.8450000000,47.0000000000,72.5000000000,48.6649281481
21,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.6210000000,47.0000000000,72.5000000000,48.6649281481
24,175,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.5320000000,47.0000000000,72.5000000000,48.6649281481
18,25,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.1310000000,55.0000000000,72.5000000000,48.6649281481
18,75,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.3230000000,50.0000000000,72.5000000000,48.6649281481
18,225,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,0.8780000000,47.0000000000,72.5000000000,48.6649281481
18,275,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,1.1620000000,47.0000000000,72.5000000000,48.6649281481
18,325,0.0000000100,3,50,80,400,95.3402874075,290,194.6597125925,72.5000000000,48.6649281481,217.5000000000,145.9947844443,72.5000000000,48.6649281481,500.0000000000,586.0000000000,100,1.2730000000,47.0000000000,72.5000000000,48.6649281481
